SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1731946998.641296, -0.017957, -0.578948, -9.815479, -0.002636, 0.003633, -0.000555, , , 
1731946998.651298, -0.016909, -0.571616, -9.806500, -0.003204, 0.003174, 0.000664, , , 
1731946998.661315, -0.021398, -0.574309, -9.818322, -0.002791, 0.002620, -0.000576, , , 
1731946998.671251, -0.031424, -0.576703, -9.814730, -0.004656, 0.003099, -0.001744, , , 
1731946998.681285, -0.024840, -0.584036, -9.810989, -0.003518, 0.002582, -0.001635, , , 
1731946998.691364, -0.025887, -0.576703, -9.804555, -0.001903, 0.002805, 0.000395, , , 
1731946998.701363, -0.022296, -0.573112, -9.805303, -0.005547, 0.003340, -0.001005, , , 
1731946998.711328, -0.024840, -0.572364, -9.802161, -0.004533, 0.004067, -0.001046, , , 
1731946998.721296, -0.021847, -0.567127, -9.813833, -0.003005, 0.003377, -0.002121, , , 
1731946998.731293, -0.030825, -0.562188, -9.805752, -0.002590, 0.003474, -0.000487, , , 
1731946998.741298, -0.031274, -0.551265, -9.806650, -0.003309, 0.003254, -0.001732, , , 
1731946998.750831, -0.031274, -0.551265, -9.806650, -0.003309, 0.003254, -0.001732, , , 
1731946998.761343, -0.022146, -0.579247, -9.807249, -0.004337, 0.004474, -0.001658, , , 
1731946998.771297, -0.024989, -0.584335, -9.809643, -0.004335, 0.004093, 0.000643, , , 
1731946998.781289, -0.025738, -0.588225, -9.815179, -0.002601, 0.003574, -0.001495, , , 
1731946998.791292, -0.016759, -0.586130, -9.818022, -0.004745, 0.003055, 0.000215, , , 
1731946998.801287, -0.018555, -0.590919, -9.808745, -0.004426, 0.002341, -0.001985, , , 
1731946998.811308, -0.017957, -0.565331, -9.806351, -0.003158, 0.004332, -0.000551, , , 
1731946998.820681, -0.017957, -0.565331, -9.806351, -0.003158, 0.004332, -0.000551, , , 
1731946998.831312, -0.024241, -0.547075, -9.796774, -0.001517, 0.004581, -0.001991, , , 
1731946998.841291, -0.030676, -0.561889, -9.791537, -0.003876, 0.003701, 0.000270, , , 
1731946998.851288, -0.022745, -0.578050, -9.799916, -0.003335, 0.004250, -0.001323, , , 
1731946998.861337, -0.029030, -0.596306, -9.812636, -0.002770, 0.002574, -0.000494, , , 
1731946998.871290, -0.026336, -0.577003, -9.819968, -0.004463, 0.004630, -0.001655, , , 
1731946998.881293, -0.030825, -0.590470, -9.792883, -0.004302, 0.003398, -0.000039, , , 
1731946998.891285, -0.021997, -0.568024, -9.797073, -0.004693, 0.005553, 0.000897, , , 
1731946998.901299, -0.023194, -0.556353, -9.807697, -0.004263, 0.003077, -0.002287, , , 
1731946998.911362, -0.030825, -0.557101, -9.799767, -0.001759, 0.004283, -0.001186, , , 
1731946998.920502, -0.030825, -0.557101, -9.799767, -0.001759, 0.004283, -0.001186, , , 
1731946998.931348, -0.036661, -0.562488, -9.810541, -0.002404, 0.004022, -0.000749, , , 
1731946998.941288, -0.007482, -0.575955, -9.799168, -0.003705, 0.002955, -0.001852, , , 
1731946998.951284, -0.018106, -0.585831, -9.807398, -0.003370, 0.003296, -0.000878, , , 
1731946998.961341, -0.029179, -0.583886, -9.800066, -0.003378, 0.003132, -0.000976, , , 
1731946998.970428, -0.029179, -0.583886, -9.800066, -0.003378, 0.003132, -0.000976, , , 
1731946998.981335, -0.027384, -0.582090, -9.806351, -0.003393, 0.003346, -0.002502, , , 
1731946998.991317, -0.030825, -0.573262, -9.815030, -0.004867, 0.003788, -0.001841, , , 
1731946999.001307, -0.039953, -0.540192, -9.797073, -0.004024, 0.002186, -0.001516, , , 
1731946999.012117, -0.032920, -0.560094, -9.801113, -0.003198, 0.003251, 0.000155, , , 
1731946999.021342, -0.032920, -0.560094, -9.801113, -0.003198, 0.003251, 0.000155, , , 
1731946999.031364, -0.024989, -0.563984, -9.811738, -0.003692, 0.003620, -0.001049, , , 
1731946999.040873, -0.024989, -0.563984, -9.811738, -0.003692, 0.003620, -0.001049, , , 
1731946999.051299, -0.019154, -0.573711, -9.801263, -0.005810, 0.002940, -0.000779, , , 
1731946999.061368, -0.034267, -0.586130, -9.800066, -0.005049, 0.003365, -0.000931, , , 
1731946999.071292, -0.017358, -0.585382, -9.807398, -0.005049, 0.003365, -0.000931, , , 
1731946999.081300, -0.017807, -0.572962, -9.816376, -0.004574, 0.004113, -0.001772, , , 
1731946999.090894, -0.030077, -0.556652, -9.817873, -0.004197, 0.003547, -0.001487, , , 
1731946999.101326, -0.024092, -0.548571, -9.813683, -0.003773, 0.004235, -0.000957, , , 
1731946999.111310, -0.038158, -0.540341, -9.791537, 0.011944, 0.103955, -0.002023, , , 
1731946999.121313, -0.090680, -0.514454, -9.909002, 0.048047, 0.190522, -0.006915, , , 
1731946999.131333, -0.117166, -0.604686, -10.269629, -0.048501, -0.141716, -0.002501, , , 
1731946999.140912, 0.313042, -0.632069, -8.677784, -0.048501, -0.141716, -0.002501, , , 
1731946999.151327, -0.167594, -0.568024, -10.491541, 0.002074, 0.025774, -0.002326, , , 
1731946999.161298, 0.060304, -0.594061, -9.452159, -0.029657, -0.073658, -0.004117, , , 
1731946999.170685, -0.101005, -0.554707, -10.077793, -0.000250, 0.024561, -0.001257, , , 
1731946999.181340, -0.048632, -0.551265, -9.910199, 0.008493, 0.050153, -0.000894, , , 
1731946999.190895, 0.024690, -0.535553, -9.639654, 0.001357, 0.011384, 0.004965, , , 
1731946999.201322, 0.058658, -0.588824, -9.508871, -0.029598, -0.096421, 0.001413, , , 
1731946999.211337, -0.133626, -0.525827, -10.200047, 0.012136, 0.040743, -0.001759, , , 
1731946999.221326, 0.044143, -0.580444, -9.576657, -0.013408, -0.055152, 0.000284, , , 
1731946999.231362, -0.011073, -0.581941, -9.805453, -0.009659, -0.039099, -0.000781, , , 
1731946999.240844, 0.006734, -0.590171, -9.733477, -0.023053, -0.101221, 0.001542, , , 
1731946999.251325, -0.093224, -0.589423, -9.929652, -0.013206, -0.061394, -0.001233, , , 
1731946999.261308, -0.099659, -0.562488, -9.938481, -0.002912, 0.014285, 0.000472, , , 
1731946999.271296, -0.061052, -0.554258, -9.837924, 0.000403, 0.034873, 0.003007, , , 
1731946999.281301, -0.020500, -0.557400, -9.795278, 0.001119, 0.026603, 0.001644, , , 
1731946999.291095, -0.023343, -0.540192, -9.769989, -0.003574, 0.008383, 0.007018, , , 
1731946999.301302, -0.001945, -0.449960, -9.751583, -0.008325, -0.020653, 0.055200, , , 
1731946999.311303, -0.008080, -0.347907, -9.744850, -0.015344, -0.057673, 0.189400, , , 
1731946999.321302, -0.114622, -0.696114, -9.857078, -0.008194, -0.035177, 0.150930, , , 
1731946999.331341, -0.074071, -0.618303, -9.814581, -0.010307, -0.037124, 0.120806, , , 
1731946999.341062, -0.101155, -0.565032, -9.841964, -0.004787, -0.018336, 0.139059, , , 
1731946999.351317, -0.112378, -0.560991, -9.842862, -0.005054, -0.007384, 0.156519, , , 
1731946999.361303, -0.228796, -0.599448, -9.849446, -0.002256, 0.013019, 0.132001, , , 
1731946999.371299, -0.284461, -0.553061, -9.815928, 0.001821, 0.027959, 0.113736, , , 
1731946999.381194, -0.250793, -0.560393, -9.802460, 0.001815, 0.041092, 0.125965, , , 
1731946999.391076, -0.282665, -0.629825, -9.799617, -0.000978, 0.022457, 0.116110, , , 
1731946999.401298, -0.402675, -0.572214, -9.818621, 0.001701, 0.034255, 0.133901, , , 
1731946999.411314, -0.399981, -0.612167, -9.784953, 0.000246, 0.016911, 0.121838, , , 
1731946999.421293, -0.270844, -0.624288, -9.815030, -0.001002, 0.017309, 0.103632, , , 
1731946999.431256, -0.402824, -0.620547, -9.769690, -0.007365, -0.014293, 0.076697, , , 
1731946999.441071, -0.630423, -0.604087, -9.824756, -0.005359, -0.002528, 0.072299, , , 
1731946999.451307, -0.622492, -0.498892, -9.792734, -0.007509, -0.017376, 0.123243, , , 
1731946999.461313, -0.383820, -0.424073, -9.844658, -0.002133, 0.001284, 0.197361, , , 
1731946999.471312, -0.733374, -0.471957, -9.836578, -0.000023, 0.010133, 0.207164, , , 
1731946999.481300, -0.890044, -0.496647, -9.783307, -0.002722, 0.009872, 0.197168, , , 
1731946999.491027, -1.299004, -0.597353, -9.845705, 0.001011, 0.019416, 0.147506, , , 
1731946999.501309, -0.584036, -0.487220, -9.777022, -0.007087, 0.004049, 0.185997, , , 
1731946999.511313, -0.577003, -0.450858, -9.802311, -0.002800, 0.008178, 0.183301, , , 
1731946999.521307, -0.429310, -0.591218, -9.844209, -0.001064, 0.023291, 0.141713, , , 
1731946999.531301, -0.996736, -0.661249, -9.842713, 0.003470, 0.034258, 0.097985, , , 
1731946999.541296, -0.546028, -0.748787, -9.738565, -0.004103, 0.008946, 0.119948, , , 
1731946999.551312, -0.748338, -0.751480, -9.797223, -0.002683, -0.006863, 0.144695, , , 
1731946999.561306, -1.008707, -0.798616, -9.822512, -0.000580, 0.019605, 0.180650, , , 
1731946999.571307, -0.587477, -0.675913, -9.745448, -0.003561, -0.008148, 0.197715, , , 
1731946999.580976, -0.377835, -0.535553, -9.820417, -0.008294, -0.026850, 0.197477, , , 
1731946999.591305, -1.112406, -0.583736, -9.844658, -0.002324, 0.020194, 0.164782, , , 
1731946999.601314, -0.837073, -0.437091, -9.807249, -0.002468, 0.005161, 0.177824, , , 
1731946999.611302, -1.447594, -0.498144, -9.818471, -0.004798, 0.020070, 0.150952, , , 
1731946999.621293, -1.692102, -0.552312, -9.778219, -0.003064, 0.011839, 0.060028, , , 
1731946999.630823, -1.589301, -0.473753, -9.841665, 0.003189, 0.015373, -0.031375, , , 
1731946999.641303, -1.280150, -0.490811, -9.822212, 0.002080, 0.029240, -0.068654, , , 
1731946999.651320, -1.105672, -0.367510, -9.791686, 0.003329, 0.019335, -0.069403, , , 
1731946999.661308, -1.669806, -0.415095, -9.811887, 0.003594, 0.016101, -0.111345, , , 
1731946999.671304, -0.951246, -0.465523, -9.781511, 0.007010, -0.012762, -0.100380, , , 
1731946999.681328, -1.241394, -0.558597, -9.755324, -0.004249, -0.016758, -0.132503, , , 
1731946999.691314, -0.883460, -0.650175, -9.864260, 0.001467, -0.002589, -0.085005, , , 
1731946999.701357, -0.629974, -0.774375, -9.828048, -0.001289, -0.027021, -0.088061, , , 
1731946999.711309, -0.669628, -0.747739, -9.783307, -0.007960, -0.032960, -0.131458, , , 
1731946999.721329, -1.150264, -0.519691, -9.815329, -0.003631, -0.016762, -0.195313, , , 
1731946999.731304, -0.600196, -0.482881, -9.838972, -0.001262, -0.013309, -0.189360, , , 
1731946999.741325, -0.716166, -0.674566, -9.837775, -0.001589, 0.002558, -0.218878, , , 
1731946999.751316, -1.058387, -0.792032, -9.779266, -0.013034, -0.008410, -0.222393, , , 
1731946999.761349, -1.744326, -0.914435, -9.772533, -0.010437, -0.020596, -0.285174, , , 
1731946999.771311, -1.589600, -0.795623, -9.846304, 0.000023, -0.014250, -0.303667, , , 
1731946999.781324, -0.248548, -0.564433, -9.779117, 0.000191, -0.030480, -0.234130, , , 
1731946999.791308, -1.171812, -0.540341, -9.783307, -0.010066, -0.005909, -0.237765, , , 
1731946999.801307, -1.269825, -0.401627, -9.834632, -0.005338, -0.023898, -0.251878, , , 
1731946999.810317, -0.764349, -0.425569, -9.805902, 0.002232, 0.024274, -0.254044, , , 
1731946999.821350, -0.332644, -0.257227, -9.765051, -0.005870, 0.019923, -0.311999, , , 
1731946999.831313, -0.447716, -0.401478, -9.791237, -0.009751, 0.013104, -0.254735, , , 
1731946999.841387, -1.775151, -0.629525, -9.774179, -0.015979, 0.013837, -0.376928, , , 
1731946999.851372, -2.764106, -0.498443, -9.898976, -0.008128, 0.037035, -0.501943, , , 
1731946999.861313, -1.669806, -0.516549, -9.791387, -0.007819, 0.006481, -0.370102, , , 
1731946999.871321, -1.722628, -0.474800, -9.834183, -0.009081, 0.006967, -0.361316, , , 
1731946999.881416, -1.045518, -0.208744, -9.833435, -0.000609, -0.006067, -0.318813, , , 
1731946999.891300, -1.039981, -0.189441, -9.767146, 0.001806, 0.005886, -0.367039, , , 
1731946999.901309, -1.792958, -0.173580, -9.770138, -0.005534, -0.003564, -0.519218, , , 
1731946999.911220, -1.027113, -0.036960, -9.898827, 0.005165, 0.015858, -0.491245, , , 
1731946999.921332, -0.227000, -0.026635, -9.715072, -0.005588, 0.006758, -0.431217, , , 
1731946999.931310, 0.139612, -0.231190, -9.812935, -0.008874, -0.012388, -0.332203, , , 
1731946999.941386, -0.569970, -0.587477, -9.876980, -0.002698, -0.016980, -0.343535, , , 
1731946999.951384, -0.991499, -0.901118, -9.790340, -0.000235, -0.010561, -0.404816, , , 
1731946999.961372, -0.627430, -0.732925, -9.802311, -0.004965, -0.016932, -0.364547, , , 
1731946999.971308, -0.890194, -0.556053, -9.847651, -0.002555, -0.004145, -0.420380, , , 
1731946999.980385, -0.326060, -0.628328, -9.780164, -0.000719, -0.005828, -0.552342, , , 
1731946999.991370, 0.834828, -0.696413, -9.771485, -0.004248, -0.028744, -0.334699, , , 
1731947000.001315, -0.172383, -0.682198, -9.817424, -0.004079, 0.004010, -0.240874, , , 
1731947000.011315, -1.349731, -0.697461, -9.769390, -0.006167, -0.041652, -0.356665, , , 
1731947000.021312, -0.117466, -0.506523, -9.883713, -0.005770, 0.012887, -0.247100, , , 
1731947000.031347, 0.637157, -0.403573, -9.791537, 0.000005, 0.021475, -0.221374, , , 
1731947000.041299, 1.796250, -0.313042, -9.744850, 0.002755, 0.018074, -0.096155, , , 
1731947000.051328, 0.815525, -0.439785, -9.851841, 0.001309, 0.015107, -0.120236, , , 
1731947000.061390, -0.387711, -0.730381, -9.875932, 0.017529, 0.051318, -0.148110, , , 
1731947000.071322, 0.207847, -0.762104, -9.720159, 0.002116, 0.013316, -0.272424, , , 
1731947000.081323, -0.719607, -0.803255, -9.860370, 0.001538, 0.040874, -0.376124, , , 
1731947000.091221, 0.059256, -0.753126, -9.784953, -0.015972, -0.007622, -0.379444, , , 
1731947000.101309, 1.390433, -0.669030, -9.903316, 0.010109, 0.069915, -0.221930, , , 
1731947000.111329, 2.863316, -0.543334, -9.672425, -0.012321, -0.017737, -0.060643, , , 
1731947000.121301, 0.497395, -0.740557, -9.788245, -0.010984, -0.004356, -0.107724, , , 
1731947000.131320, 0.171335, -0.723049, -9.890447, -0.000357, 0.001705, -0.072616, , , 
1731947000.141136, 0.737414, -0.384269, -9.908553, 0.005096, 0.037120, -0.016901, , , 
1731947000.151323, 0.774075, -0.342969, -9.781810, -0.000288, 0.061177, 0.003302, , , 
1731947000.161319, 1.134103, -0.490961, -9.826701, -0.002978, 0.053515, 0.005124, , , 
1731947000.171309, 1.226280, -0.628478, -9.746795, 0.000263, 0.015035, 0.014484, , , 
1731947000.181321, 1.173608, -0.692972, -9.829993, -0.005534, 0.010230, 0.088232, , , 
1731947000.191066, -0.619649, -1.052401, -9.737368, -0.013345, 0.008836, -0.004067, , , 
1731947000.201316, -1.802983, -1.147720, -9.748142, -0.014984, -0.028697, -0.114560, , , 
1731947000.211321, -1.634940, -0.982521, -9.951499, -0.007715, 0.006402, -0.167461, , , 
1731947000.221305, 2.488174, -0.263512, -9.814132, 0.000113, 0.019051, 0.109478, , , 
1731947000.231337, 2.111536, -0.236727, -9.671827, -0.018311, -0.016590, 0.200372, , , 
1731947000.240983, -0.527622, -0.654964, -9.824906, -0.003163, 0.000854, -0.009525, , , 
1731947000.251323, 0.731878, -0.395642, -9.799617, 0.002913, -0.011108, -0.145179, , , 
1731947000.261393, 1.072602, -0.369156, -9.811887, -0.004074, -0.006964, -0.103450, , , 
1731947000.271362, 0.537199, -0.525378, -9.806351, -0.000955, 0.010115, -0.004249, , , 
1731947000.281395, -0.171036, -0.724246, -9.828647, -0.002435, -0.001387, -0.078625, , , 
1731947000.290844, 0.411054, -0.816423, -9.843910, 0.001497, -0.007650, -0.127914, , , 
1731947000.301371, 1.564312, -0.637755, -9.817274, -0.002673, 0.000763, -0.048478, , , 
1731947000.311322, 1.613093, -0.519691, -9.718364, -0.007025, -0.036981, 0.019761, , , 
1731947000.321314, 0.438438, -0.620996, -9.855133, -0.008417, -0.010927, -0.032569, , , 
1731947000.331326, 1.003619, -0.476446, -9.799467, -0.005446, 0.008986, -0.000218, , , 
1731947000.340800, 1.024868, -0.365116, -9.794080, -0.002304, -0.003174, -0.087264, , , 
1731947000.351398, 0.756717, -0.375590, -9.791237, -0.010500, -0.005481, -0.021032, , , 
1731947000.361326, 0.558298, -0.594510, -9.809493, -0.006345, -0.012465, 0.028868, , , 
1731947000.371399, 0.205901, -0.596455, -9.796475, -0.003685, -0.035017, 0.002150, , , 
1731947000.381404, 0.544531, -0.525976, -9.830742, -0.005909, 0.012592, 0.027399, , , 
1731947000.390724, 0.312144, -0.500687, -9.760711, -0.008456, -0.001936, -0.049633, , , 
1731947000.401335, 0.249596, -0.457592, -9.824906, -0.009156, 0.008566, -0.095825, , , 
1731947000.410370, 0.558448, -0.548571, -9.849895, -0.014940, -0.006205, -0.139180, , , 
1731947000.421394, 0.697311, -0.592715, -9.790938, -0.004600, 0.013297, -0.128991, , , 
1731947000.431384, 0.754772, -0.682647, -9.872191, 0.003612, 0.026418, -0.021129, , , 
1731947000.440609, 1.002871, -0.635960, -9.824457, -0.002910, 0.012588, 0.075710, , , 
1731947000.451325, 1.238550, -0.559495, -9.802161, -0.003003, 0.011882, 0.127286, , , 
1731947000.460406, 1.091906, -0.408211, -9.815778, -0.002938, 0.012724, 0.080854, , , 
1731947000.471335, 1.793706, -0.292691, -9.783905, -0.012321, -0.018490, 0.094949, , , 
1731947000.481399, 1.595586, -0.280271, -9.839870, -0.005895, 0.003029, 0.053674, , , 
1731947000.490527, 1.615488, -0.322619, -9.863961, -0.004229, -0.011333, 0.087599, , , 
1731947000.501395, 1.434426, -0.428412, -9.776124, -0.003068, -0.023929, 0.047700, , , 
1731947000.511323, 1.517475, -0.200215, -9.829993, -0.006801, -0.022921, 0.027727, , , 
1731947000.521403, 1.706617, -0.257526, -9.838672, -0.002230, 0.000850, 0.103052, , , 
1731947000.531322, 1.713051, -0.275034, -9.826701, -0.007751, -0.008365, 0.162461, , , 
1731947000.540460, 1.267580, -0.317381, -9.814581, -0.010822, 0.012928, 0.125247, , , 
1731947000.551399, 1.577180, -0.216077, -9.843012, -0.003531, 0.009753, 0.161335, , , 
1731947000.561329, 1.780089, -0.161908, -9.806800, -0.003810, 0.002248, 0.148435, , , 
1731947000.571396, 1.363797, -0.271443, -9.842413, -0.004666, 0.009466, 0.117002, , , 
1731947000.581332, 1.025317, -0.460884, -9.818771, -0.004970, 0.000309, 0.116641, , , 
1731947000.590348, 1.582717, -0.446519, -9.803957, -0.006247, -0.014918, 0.174168, , , 
1731947000.601326, 0.937480, -0.464176, -9.782858, -0.009998, -0.036766, 0.169510, , , 
1731947000.611328, 0.929250, -0.451906, -9.841216, -0.009766, -0.032007, 0.231826, , , 
1731947000.621319, 0.602591, -0.481534, -9.812037, -0.013514, -0.060692, 0.224952, , , 
1731947000.631367, 0.269048, -0.522086, -9.801413, -0.017988, -0.082337, 0.217843, , , 
1731947000.641394, 0.232088, -0.545130, -9.773131, -0.030714, -0.175188, 0.219789, , , 
1731947000.650973, 0.067935, -0.542137, -9.792434, -0.038054, -0.197870, 0.213773, , , 
1731947000.661327, -0.060304, -0.535553, -9.816676, -0.036748, -0.193470, 0.190008, , , 
1731947000.671329, -0.096217, -0.538695, -9.800664, -0.038268, -0.195200, 0.162597, , , 
1731947000.681326, -0.050129, -0.519542, -9.811289, -0.033406, -0.166698, 0.140577, , , 
1731947000.691378, 0.159214, -0.595857, -9.711181, -0.074846, -0.402481, 0.191654, , , 
1731947000.701318, -0.336984, -0.512808, -9.791088, -0.080287, -0.420530, 0.169388, , , 
1731947000.711328, -0.307954, -0.550068, -9.829844, -0.075829, -0.394106, 0.167434, , , 
1731947000.721322, -0.415993, -0.537199, -9.882965, -0.045561, -0.217851, 0.132269, , , 
1731947000.731379, -0.331148, -0.513107, -9.877429, -0.002414, -0.011712, 0.106256, , , 
1731947000.741401, -0.195576, -0.522086, -9.850793, 0.012922, 0.076997, 0.094972, , , 
1731947000.751368, -0.207697, -0.514304, -9.816676, 0.006478, 0.062736, 0.115915, , , 
1731947000.761352, -0.207248, -0.483329, -9.810092, 0.007917, 0.067620, 0.143248, , , 
1731947000.771339, -0.248997, -0.471658, -9.816077, 0.017866, 0.116981, 0.158291, , , 
1731947000.781332, -0.263362, -0.525378, -9.815179, 0.022779, 0.131565, 0.165922, , , 
1731947000.791347, -0.224456, -0.496198, -9.816077, 0.037069, 0.198269, 0.123650, , , 
1731947000.801331, -0.058957, -0.719907, -9.795577, -0.021831, -0.108111, -0.004036, , , 
1731947000.811333, -0.016310, -0.571167, -9.701305, -0.047570, -0.246739, 0.000780, , , 
1731947000.821327, -0.512509, -0.474052, -9.909601, -0.016308, -0.073185, -0.003297, , , 
1731947000.831328, -0.220416, -0.542436, -9.837326, -0.014668, -0.073395, -0.002303, , , 
1731947000.841354, -0.305410, -0.519242, -9.830293, -0.014035, -0.071126, -0.002923, , , 
1731947000.851357, -0.267103, -0.513856, -9.812037, -0.024896, -0.135059, -0.006009, , , 
1731947000.861334, -0.293439, -0.493206, -9.670181, -0.082250, -0.413330, -0.016663, , , 
1731947000.871390, -0.212186, -0.575805, -9.556755, -0.190593, -0.903864, -0.027062, , , 
1731947000.881382, -0.933140, -0.458041, -9.705046, -0.274921, -1.147752, -0.072347, , , 
1731947000.891364, -0.434099, -0.777068, -9.551668, -0.318689, -1.283085, 0.029824, , , 
1731947000.900612, -0.576703, -0.656011, -12.455535, -0.046399, -0.768884, 0.025511, , , 
1731947000.911332, -0.692822, -0.348207, -9.511714, -0.019453, -0.660893, 0.006934, , , 
1731947000.921329, -0.421978, -0.427515, -9.960627, -0.016066, -0.707901, 0.031315, , , 
1731947000.931399, -0.779762, -0.618901, -10.359411, -0.004539, -0.864680, 0.072712, , , 
1731947000.941393, -0.649427, -0.546028, -10.251074, 0.001868, -1.026585, 0.122467, , , 
1731947000.950437, -0.823755, -0.352097, -10.131214, 0.018119, -1.133736, 0.147535, , , 
1731947000.961413, -0.977283, -0.530615, -9.739762, 0.022669, -1.142897, 0.199240, , , 
1731947000.971430, -1.263690, -0.279224, -10.232818, 0.022582, -1.299345, 0.178819, , , 
1731947000.981335, -1.213411, -0.254833, -10.566210, 0.022134, -1.569563, 0.160017, , , 
1731947000.991405, -1.099537, -0.608426, -10.775703, 0.032610, -1.921279, 0.212830, , , 
1731947001.001377, -1.028609, -0.824204, -11.170597, 0.056524, -2.405622, 0.319977, , , 
1731947001.011401, -1.042824, -0.888249, -11.172991, 0.097982, -2.889910, 0.457692, , , 
1731947001.021394, -1.468992, -0.651073, -10.462512, 0.140985, -3.191686, 0.543142, , , 
1731947001.031331, -2.104204, -0.520589, -9.541043, 0.177392, -3.244931, 0.606928, , , 
1731947001.041340, -2.617012, -0.245855, -8.927080, 0.186920, -3.137711, 0.604778, , , 
1731947001.051333, -3.160496, -0.228946, -8.650700, 0.207565, -2.962911, 0.594782, , , 
1731947001.061336, -4.636222, 0.022595, -7.585729, 0.123910, -2.649927, 0.408838, , , 
1731947001.071407, -5.131971, 0.273687, -6.843975, 0.077457, -2.031119, 0.188170, , , 
1731947001.081337, -3.519626, -0.652121, -7.895329, 0.068158, -1.590024, 0.181346, , , 
1731947001.090650, -4.080617, -0.451307, -8.448090, 0.058383, -1.383576, 0.154386, , , 
1731947001.101406, -4.016573, -0.395193, -9.018958, 0.061616, -1.380096, 0.147750, , , 
1731947001.111350, -4.120271, -0.412551, -9.102455, 0.065347, -1.445273, 0.145978, , , 
1731947001.121410, -4.324078, -0.281468, -9.376143, 0.069369, -1.652073, 0.135604, , , 
1731947001.131335, -4.260931, -0.421679, -9.346814, 0.069795, -1.840854, 0.140447, , , 
1731947001.141406, -4.601057, -0.418387, -8.900145, 0.080096, -1.966077, 0.151497, , , 
1731947001.151329, -4.893748, -0.269048, -8.613290, 0.076955, -2.029639, 0.144241, , , 
1731947001.161339, -4.971859, -0.282815, -8.708160, 0.089800, -2.141165, 0.152865, , , 
1731947001.171331, -4.984877, -0.422577, -8.823681, 0.097257, -2.304814, 0.160899, , , 
1731947001.181335, -5.144242, -0.385915, -8.691850, 0.101710, -2.469693, 0.164855, , , 
1731947001.191374, -5.332336, -0.345813, -8.334515, 0.097674, -2.558960, 0.153538, , , 
1731947001.201336, -5.578191, -0.318429, -7.983765, 0.090916, -2.581404, 0.128151, , , 
1731947001.211406, -5.800702, -0.341772, -7.844153, 0.073916, -2.611584, 0.100821, , , 
1731947001.221357, -5.944204, -0.346710, -7.761553, 0.065518, -2.652066, 0.079277, , , 
1731947001.231344, -6.156690, -0.350751, -7.570765, 0.073272, -2.705863, 0.087677, , , 
1731947001.241411, -6.328623, -0.453552, -7.402872, 0.073020, -2.723671, 0.078643, , , 
1731947001.251349, -6.678476, -0.477045, -6.957550, 0.019288, -2.727454, 0.026327, , , 
1731947001.261382, -6.957849, -0.359878, -6.567894, -0.009641, -2.671624, 0.001306, , , 
1731947001.271363, -7.030274, -0.446968, -6.414515, -0.011620, -2.585259, 0.000603, , , 
1731947001.281330, -7.191134, -0.427215, -6.478859, -0.021930, -2.581220, -0.002888, , , 
1731947001.291335, -7.258920, -0.422427, -6.709601, -0.016407, -2.710586, 0.001643, , , 
1731947001.301409, -7.398532, -0.452803, -6.504896, -0.055968, -2.838959, 0.005019, , , 
1731947001.311379, -7.602338, -0.332195, -5.958569, -0.044263, -2.883072, -0.009948, , , 
1731947001.321413, -8.160337, -0.273089, -2.666392, -0.287866, -1.810889, -0.118882, , , 
1731947001.330724, -9.111733, -0.389507, -0.086191, -0.324616, -0.183160, -0.114826, , , 
1731947001.341336, -7.904008, 0.082301, -6.552182, 0.052736, -0.469382, -0.220158, , , 
1731947001.351411, -8.403797, -0.910096, -5.782147, -0.146983, -0.570268, -0.065142, , , 
1731947001.361369, -8.153903, -0.509366, -5.477185, -0.091556, -0.691125, -0.057509, , , 
1731947001.371339, -8.057686, -0.521038, -5.806538, -0.024846, -0.751656, -0.013819, , , 
1731947001.381340, -8.233510, -0.417339, -5.559486, -0.056379, -0.848614, -0.033790, , , 
1731947001.391362, -8.249072, -0.379930, -5.437232, -0.073498, -0.893370, -0.040829, , , 
1731947001.401329, -8.250419, -0.406416, -5.536891, -0.070233, -1.000507, -0.038027, , , 
1731947001.411338, -8.346786, -0.402525, -5.517438, -0.066164, -1.137747, -0.036099, , , 
1731947001.421414, -8.426243, -0.264260, -5.330091, -0.106072, -1.300856, -0.060674, , , 
1731947001.430342, -8.458415, -0.189591, -5.136909, -0.127123, -1.397633, -0.069127, , , 
1731947001.441342, -8.473978, -0.649278, -4.904821, -0.067304, -1.432280, -0.033587, , , 
1731947001.451332, -8.710854, -0.522385, -4.418798, -0.090257, -1.392421, -0.042553, , , 
1731947001.461340, -8.751855, -0.278176, -4.106954, -0.146499, -1.269022, -0.071575, , , 
1731947001.471332, -8.747216, -0.448913, -4.232200, -0.144690, -1.174617, -0.068820, , , 
1731947001.481359, -8.827422, -0.480037, -4.126257, -0.135423, -1.107705, -0.064951, , , 
1731947001.491358, -8.886678, -0.454000, -4.180575, -0.125146, -1.112425, -0.057216, , , 
1731947001.501368, -8.932168, -0.437540, -4.028394, -0.119157, -1.103016, -0.053830, , , 
1731947001.511208, -8.922741, -0.434398, -4.097676, -0.087177, -1.128059, -0.039679, , , 
1731947001.521345, -8.952070, -0.457442, -4.216788, -0.036707, -1.221012, -0.016756, , , 
1731947001.531340, -8.981249, -0.461931, -4.015974, -0.000221, -1.281157, -0.000649, , , 
