SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1731955647.656046, -2.271648, 0.136170, -9.946561, -0.045393, -1.577451, -0.149157, , , 
1731955647.666036, -2.535160, 0.151583, -9.934291, -0.053443, -1.695726, -0.158564, , , 
1731955647.676036, -1.991228, -0.081702, -9.717017, -0.022284, -1.644428, -0.048997, , , 
1731955647.685821, -1.159841, -0.364517, -9.532215, -0.007792, -1.524303, 0.005046, , , 
1731955647.696109, -2.581847, -0.001197, -9.132383, -0.005989, -1.398819, 0.006208, , , 
1731955647.705694, -2.890250, 0.079308, -9.096320, -0.005223, -1.315680, 0.003576, , , 
1731955647.716062, -2.952799, 0.077063, -9.194931, -0.004723, -1.266026, 0.006681, , , 
1731955647.726042, -3.155857, 0.042796, -9.154230, -0.007127, -1.190315, 0.004597, , , 
1731955647.735730, -3.288885, -0.002693, -9.023297, -0.006910, -1.123907, 0.002374, , , 
1731955647.746111, -3.281253, 0.036512, -9.175628, -0.008819, -1.166625, -0.002223, , , 
1731955647.756068, -3.346645, 0.119112, -9.474604, -0.018864, -1.281832, -0.031035, , , 
1731955647.766032, -3.893421, 0.193332, -9.378537, -0.034861, -1.374047, -0.077119, , , 
1731955647.776050, -3.745429, 0.023942, -9.170541, -0.020940, -1.323411, -0.037018, , , 
1731955647.785647, -3.178602, -0.200215, -8.984541, -0.004014, -1.166334, 0.002717, , , 
1731955647.796040, -3.834613, -0.002993, -8.582165, -0.005840, -0.998072, 0.001055, , , 
1731955647.806041, -4.050840, 0.087837, -8.521113, -0.004873, -0.889873, 0.001153, , , 
1731955647.816029, -4.043657, 0.054917, -8.765172, -0.003869, -0.830541, 0.003417, , , 
1731955647.826064, -4.197634, 0.023942, -8.763826, -0.003206, -0.776607, 0.002973, , , 
1731955647.835560, -4.301782, 0.025738, -8.739734, -0.002827, -0.770606, 0.002963, , , 
1731955647.846037, -4.278588, 0.063446, -8.865729, -0.004539, -0.773745, 0.000105, , , 
1731955647.856042, -4.270956, 0.090980, -8.880543, -0.004198, -0.796235, 0.002184, , , 
1731955647.866036, -4.347571, 0.047884, -8.861988, -0.003826, -0.807640, 0.000062, , , 
1731955647.876043, -4.493019, 0.000000, -8.722825, -0.005064, -0.776557, 0.000618, , , 
1731955647.885479, -4.604050, -0.015113, -8.570344, -0.004692, -0.740685, 0.004367, , , 
1731955647.896112, -4.666898, 0.018555, -8.568249, -0.002980, -0.714225, 0.007390, , , 
1731955647.906063, -4.703708, 0.057162, -8.563610, -0.002780, -0.691987, 0.004561, , , 
1731955647.916057, -4.746206, 0.070180, -8.580071, 0.000259, -0.686028, 0.005321, , , 
1731955647.926074, -4.767753, -0.001796, -8.621969, 0.015479, -0.687936, 0.033569, , , 
1731955647.935393, -4.854693, -0.065541, -8.552687, 0.031722, -0.658912, 0.060941, , , 
1731955647.946058, -4.964826, 0.055964, -8.334815, 0.008932, -0.577202, 0.021959, , , 
1731955647.956029, -5.013608, 0.129586, -8.218546, -0.000594, -0.528159, 0.004211, , , 
1731955647.966037, -5.047576, 0.034267, -8.372374, -0.000731, -0.536160, 0.004258, , , 
1731955647.976038, -5.047875, 0.126893, -8.532037, -0.003039, -0.600727, 0.002463, , , 
1731955647.985308, -5.034408, 0.077662, -8.621819, 0.005462, -0.647608, 0.014152, , , 
1731955647.996033, -4.892102, -0.023194, -8.593089, 0.034296, -0.634358, 0.057878, , , 
1731955648.006049, -4.728548, -0.024541, -8.582764, 0.054618, -0.648588, 0.085605, , , 
1731955648.016079, -5.176863, 0.008230, -8.488792, 0.060215, -0.710857, 0.098515, , , 
1731955648.026048, -5.249736, 0.033220, -8.441955, 0.075628, -0.751719, 0.122488, , , 
1731955648.035279, -5.310639, 0.076465, -8.343344, 0.070721, -0.770092, 0.111661, , , 
1731955648.046111, -5.672013, -0.008230, -8.053645, 0.058037, -0.744122, 0.092787, , , 
1731955648.056070, -5.731569, 0.062100, -7.839963, 0.080686, -0.655118, 0.123325, , , 
1731955648.066085, -5.511452, 0.031424, -7.865252, 0.095598, -0.573499, 0.139844, , , 
1731955648.076035, -5.813720, 0.060454, -7.824401, 0.098991, -0.539931, 0.144969, , , 
1731955648.085142, -5.909339, 0.125995, -7.819762, 0.091037, -0.544999, 0.133488, , , 
1731955648.095896, -5.945850, -0.057610, -7.889044, 0.080627, -0.603191, 0.118974, , , 
1731955648.105931, -5.763741, -0.029479, -8.178593, 0.073463, -0.718546, 0.102881, , , 
1731955648.116071, -5.744737, 0.152630, -8.312369, 0.040043, -0.886359, 0.058780, , , 
1731955648.126030, -5.871480, 0.293739, -8.310573, 0.005082, -1.039649, 0.012330, , , 
1731955648.136029, -6.093243, 0.330549, -8.247277, -0.037463, -1.460577, -0.037312, , , 
1731955648.146026, -6.217143, 0.492906, -8.633491, -0.050970, -1.638310, -0.053767, , , 
1731955648.156138, -5.896021, 0.399233, -7.912687, -0.058453, -1.620047, -0.060737, , , 
1731955648.166068, -6.050896, 0.041001, -7.523779, -0.081196, -1.545460, -0.082773, , , 
1731955648.176128, -6.501006, -0.086790, -7.153725, -0.131599, -1.462670, -0.143317, , , 
1731955648.186067, -6.583456, 0.057610, -6.988375, -0.168143, -1.323361, -0.185946, , , 
1731955648.196031, -6.507889, -0.062100, -7.027431, -0.193653, -1.216968, -0.203824, , , 
1731955648.206027, -6.629694, -0.052672, -6.963536, -0.179654, -1.068931, -0.184765, , , 
1731955648.216028, -6.652289, -0.033968, -6.758233, -0.154372, -0.859041, -0.154516, , , 
1731955648.226058, -6.810157, -0.094721, -6.587347, -0.081208, -0.744599, -0.078757, , , 
1731955648.236035, -6.982839, -0.222511, -6.808062, -0.030149, -0.751232, -0.024840, , , 
1731955648.246035, -7.100454, 0.007931, -6.913257, -0.032860, -0.830454, -0.027203, , , 
1731955648.256078, -7.182755, 0.286406, -6.997952, -0.058890, -0.948111, -0.048258, , , 
1731955648.265986, -7.185448, 0.280720, -6.956203, -0.092985, -1.015455, -0.083237, , , 
1731955648.276041, -7.255778, 0.052972, -6.672939, -0.117618, -0.995204, -0.100550, , , 
1731955648.286055, -7.130531, -0.130334, -6.591536, -0.107326, -0.900246, -0.091649, , , 
1731955648.296030, -7.132925, -0.090381, -6.486491, -0.091665, -0.768543, -0.076953, , , 
1731955648.306028, -7.286603, -0.054019, -6.285378, -0.049206, -0.652231, -0.043526, , , 
1731955648.315981, -7.322516, -0.298527, -6.355109, -0.012680, -0.576966, -0.008949, , , 
1731955648.326073, -7.409456, -0.104597, -6.284630, -0.006213, -0.496727, 0.000917, , , 
1731955648.336028, -7.481431, 0.055216, -6.199037, -0.001724, -0.444257, 0.001693, , , 
1731955648.346031, -7.476793, 0.067636, -6.350171, 0.009917, -0.491846, 0.012514, , , 
1731955648.356104, -7.508665, 0.057012, -6.569240, 0.041125, -0.574199, 0.040305, , , 
1731955648.365983, -7.564929, 0.025438, -6.498013, 0.014150, -0.656964, 0.014818, , , 
1731955648.376046, -7.572710, 0.048183, -6.452523, -0.004128, -0.760359, 0.000168, , , 
1731955648.386030, -7.574207, 0.032771, -6.456264, -0.004739, -0.776179, -0.000702, , , 
1731955648.396026, -7.662343, 0.064494, -6.124667, -0.003816, -0.783303, -0.001534, , , 
1731955648.406029, -7.732673, 0.054318, -6.117933, -0.001754, -0.810741, 0.000142, , , 
1731955648.415982, -7.784298, 0.027683, -6.098331, -0.001037, -0.858922, 0.000928, , , 
1731955648.426026, -7.805546, 0.019303, -6.059126, 0.016553, -0.877155, 0.016465, , , 
1731955648.436032, -7.715913, 0.042497, -6.112247, 0.078798, -0.839616, 0.058123, , , 
1731955648.446025, -7.486669, 0.025438, -6.195895, 0.098723, -0.785802, 0.070923, , , 
1731955648.456021, -7.889343, 0.001945, -5.936273, 0.075497, -0.853874, 0.054000, , , 
1731955648.465950, -8.189516, 0.136769, -5.570260, 0.061723, -0.839679, 0.045051, , , 
1731955648.476051, -8.094197, 0.004938, -5.434090, 0.055568, -0.828311, 0.041652, , , 
1731955648.486031, -8.241590, 0.009278, -5.374235, 0.035703, -0.858617, 0.028227, , , 
1731955648.496094, -8.277653, 0.123451, -5.376778, 0.016940, -0.880934, 0.013443, , , 
1731955648.506037, -8.297555, 0.107589, -5.249586, 0.002764, -0.849066, 0.004706, , , 
1731955648.515815, -8.278102, 0.058808, -5.165041, 0.011930, -0.775687, 0.008249, , , 
1731955648.526026, -8.261941, 0.008380, -5.133168, 0.015923, -0.713482, 0.011880, , , 
1731955648.536087, -8.342895, -0.002693, -5.115661, 0.021628, -0.724227, 0.015281, , , 
1731955648.546026, -8.372523, 0.078111, -5.279963, 0.028393, -0.774968, 0.020029, , , 
1731955648.556025, -8.339603, 0.094721, -5.331887, 0.019686, -0.840452, 0.015070, , , 
1731955648.565798, -8.466496, 0.066888, -5.090671, 0.009454, -0.864532, 0.009102, , , 
1731955648.576029, -8.547150, 0.026336, -4.868310, -0.000717, -0.848982, 0.001023, , , 
1731955648.586038, -8.593388, 0.014365, -4.668244, 0.002227, -0.784315, 0.003582, , , 
1731955648.596025, -8.591742, 0.050428, -4.609437, 0.002776, -0.718082, 0.005160, , , 
1731955648.606028, -8.661773, 0.080954, -4.520253, -0.001983, -0.658112, 0.002822, , , 
1731955648.615794, -8.694094, 0.061651, -4.493617, 0.002143, -0.618058, 0.005743, , , 
1731955648.626025, -8.686014, 0.018256, -4.535216, 0.000815, -0.580568, 0.001339, , , 
1731955648.636024, -8.716390, 0.031125, -4.510676, -0.003971, -0.587767, 0.000059, , , 
1731955648.646025, -8.744073, 0.067786, -4.596867, -0.003479, -0.656774, -0.000642, , , 
1731955648.656026, -8.746168, 0.080804, -4.693383, -0.002450, -0.744921, -0.000066, , , 
1731955648.665791, -8.762928, 0.054169, -4.639664, -0.002049, -0.821597, 0.001361, , , 
1731955648.676031, -8.781782, 0.026785, -4.592677, -0.001430, -0.925637, 0.002080, , , 
1731955648.685896, -8.804527, 0.014365, -4.606444, 0.001729, -1.036621, 0.003320, , , 
1731955648.696062, -8.857948, 0.055366, -4.381389, 0.008136, -0.972930, 0.005385, , , 
1731955648.706034, -8.941894, 0.071527, -3.745728, 0.056949, -0.705105, 0.028544, , , 
1731955648.715794, -8.962844, 0.020500, -3.472640, 0.065753, -0.557266, 0.030418, , , 
1731955648.725468, -9.142109, 0.048183, -3.544167, 0.019211, -0.523597, 0.009160, , , 
1731955648.735969, -9.103952, 0.052523, -3.700837, -0.001254, -0.540885, 0.000961, , , 
1731955648.746081, -9.062502, 0.069282, -3.850176, -0.004593, -0.578036, 0.001007, , , 
1731955648.756032, -9.069685, 0.077213, -3.959411, -0.004490, -0.652140, -0.001214, , , 
1731955648.765812, -9.070732, 0.073622, -3.986046, -0.004627, -0.765984, -0.000065, , , 
1731955648.775144, -9.082404, 0.053570, -4.019865, -0.004627, -0.765984, -0.000065, , , 
1731955648.785905, -9.103802, 0.020650, -3.957166, -0.004763, -0.981588, -0.000012, , , 
1731955648.796026, -9.124452, 0.049979, -3.714903, -0.001152, -0.992555, 0.002517, , , 
1731955648.806028, -9.222914, 0.068534, -3.370737, 0.017367, -0.881000, 0.008212, , , 
1731955648.815885, -9.181165, 0.156970, -3.176208, 0.050698, -0.731236, 0.018918, , , 
1731955648.826030, -9.247454, 0.126294, -3.054253, 0.083356, -0.568529, 0.031088, , , 
1731955648.835794, -9.205556, 0.014365, -3.083432, 0.081617, -0.450334, 0.029303, , , 
1731955648.846027, -9.431658, -0.125995, -2.697068, 0.043634, -0.449858, 0.015776, , , 
1731955648.856025, -9.457695, 0.039055, -2.870648, 0.011650, -0.527688, 0.005850, , , 
1731955648.865796, -9.410559, 0.082750, -3.058892, -0.000973, -0.584787, -0.000077, , , 
1731955648.876035, -9.358785, 0.100556, -3.160795, 0.000880, -0.646803, -0.009562, , , 
1731955648.885738, -9.447819, 0.107889, -3.150021, -0.000353, -0.704559, -0.012540, , , 
1731955648.896024, -9.413851, 0.044742, -3.017442, 0.001272, -0.733751, -0.014123, , , 
1731955648.906043, -9.403377, 0.048034, -2.956689, 0.002511, -0.798294, -0.016107, , , 
1731955648.915792, -9.427169, 0.046388, -2.965219, 0.004265, -0.850784, -0.017572, , , 
1731955648.926048, -9.433753, 0.079308, -2.854786, 0.008891, -0.889229, -0.017227, , , 
1731955648.935628, -9.455301, 0.130334, -2.719514, 0.029532, -0.904521, -0.009196, , , 
1731955648.946030, -9.479093, 0.213682, -2.628385, 0.031109, -0.930732, -0.009799, , , 
1731955648.956021, -9.521590, 0.203208, -2.439243, 0.029477, -0.918477, -0.009388, , , 
1731955648.965795, -9.521740, 0.069881, -2.301277, 0.012106, -0.878397, -0.014189, , , 
1731955648.976025, -9.558551, -0.118513, -2.009633, 0.011684, -0.792885, -0.011119, , , 
1731955648.985569, -9.618107, -0.057162, -1.894113, 0.011684, -0.792885, -0.011119, , , 
1731955648.996019, -9.625289, -0.206799, -1.935862, 0.002161, -0.762546, -0.013619, , , 
1731955649.006025, -9.636512, 0.041749, -2.092981, 0.002732, -0.813153, -0.014488, , , 
1731955649.015801, -9.636811, 0.071676, -2.138172, 0.002714, -0.866350, -0.016153, , , 
1731955649.026021, -9.639355, 0.058508, -1.955763, 0.001717, -0.846403, -0.014961, , , 
1731955649.035472, -9.662399, 0.012270, -1.597531, 0.001717, -0.846403, -0.014961, , , 
1731955649.046022, -9.698462, -0.014216, -1.150264, 0.000652, -0.480185, -0.007197, , , 
1731955649.056021, -9.715820, -0.025139, -1.018134, -0.003747, -0.348818, -0.005766, , , 
1731955649.065794, -9.741707, 0.035165, -1.352125, -0.000299, -0.312215, -0.007649, , , 
1731955649.075957, -9.751134, 0.083797, -1.536180, -0.001236, -0.318116, -0.005037, , , 
1731955649.085505, -9.719262, 0.046088, -1.653496, -0.001236, -0.318116, -0.005037, , , 
1731955649.096021, -9.711780, 0.008679, -1.768417, 0.002215, -0.446605, -0.008846, , , 
1731955649.106021, -9.728090, -0.009726, -1.676390, 0.007399, -0.452301, -0.006965, , , 
1731955649.115818, -9.714623, 0.030077, -1.480814, 0.041015, -0.387596, -0.004159, , , 
1731955649.126023, -9.716419, 0.032920, -1.449988, 0.050023, -0.370216, -0.001859, , , 
1731955649.135321, -9.737817, 0.021099, -1.445649, 0.050023, -0.370216, -0.001859, , , 
1731955649.146015, -9.755474, 0.002544, -1.322198, 0.056100, -0.396740, -0.000431, , , 
1731955649.156019, -9.749189, 0.004788, -1.299154, 0.054277, -0.386971, 0.001671, , , 
1731955649.165775, -9.751134, 0.025887, -1.265485, 0.054277, -0.386971, 0.001671, , , 
1731955649.176017, -9.800814, 0.013617, -1.111957, 0.056702, -0.399825, -0.000671, , , 
1731955649.185310, -9.768193, -0.008978, -1.188871, 0.056702, -0.399825, -0.000671, , , 
1731955649.196036, -9.730784, 0.059406, -1.244237, 0.048871, -0.404113, -0.001859, , , 
1731955649.206022, -9.765949, 0.051625, -1.468394, 0.105685, -0.431505, 0.002555, , , 
1731955649.215777, -9.747992, 0.045340, -1.380407, 0.105685, -0.431505, 0.002555, , , 
1731955649.226047, -9.672575, 0.067337, -1.897554, 0.194817, -0.542187, 0.005058, , , 
1731955649.235195, -9.837176, 0.068684, -1.141885, 0.194817, -0.542187, 0.005058, , , 
1731955649.246031, -9.723302, -0.012570, -1.235408, 0.250671, -0.497612, 0.013729, , , 
1731955649.256052, -9.825355, 0.023643, -0.705242, 0.217916, -0.478201, 0.010665, , , 
1731955649.265815, -9.835979, -0.009128, -0.218920, 0.217916, -0.478201, 0.010665, , , 
1731955649.276031, -9.823260, -0.017208, -0.076315, 0.100775, -0.509420, 0.003019, , , 
1731955649.285048, -9.821015, 0.018106, -0.456844, 0.100775, -0.509420, 0.003019, , , 
1731955649.296019, -9.867702, -0.017508, -0.457293, 0.077181, -0.492788, -0.002401, , , 
1731955649.305265, -9.853038, -0.012420, -0.461931, 0.077181, -0.492788, -0.002401, , , 
1731955649.315844, -9.849297, 0.032471, -0.085293, 0.044206, -0.472998, -0.004688, , , 
1731955649.326066, -9.836129, 0.082600, -0.438289, 0.030132, -0.422189, -0.005551, , , 
1731955649.336127, -9.828347, 0.034716, -0.579247, -0.002378, -0.591137, -0.010810, , , 
1731955649.346023, -9.813533, -0.015413, -0.570419, -0.002378, -0.591137, -0.010810, , , 
1731955649.356018, -9.837625, -0.015413, -0.332345, -0.002645, -0.584714, -0.009595, , , 
1731955649.365847, -9.832238, 0.011821, -0.044592, -0.002645, -0.584714, -0.009595, , , 
1731955649.376039, -9.830442, 0.012420, 0.019902, -0.004371, -0.432731, -0.004466, , , 
1731955649.386053, -9.840917, -0.015712, -0.063297, -0.004371, -0.432731, -0.004466, , , 
1731955649.396018, -9.857676, -0.033070, -0.019603, -0.006886, -0.327234, -0.000956, , , 
1731955649.406074, -9.832837, -0.019603, 0.108487, -0.006111, -0.264524, 0.001524, , , 
1731955649.415822, -9.840618, 0.020500, 0.100556, -0.006111, -0.264524, 0.001524, , , 
1731955649.426113, -9.843461, 0.033220, -0.060903, -0.005048, -0.222576, 0.004401, , , 
1731955649.436091, -9.831340, 0.019303, -0.320075, 0.000508, -0.359263, 0.006525, , , 
1731955649.446036, -9.835380, -0.017208, -0.254833, 0.000508, -0.359263, 0.006525, , , 
1731955649.456059, -9.843760, -0.006734, -0.103848, -0.000487, -0.422760, 0.009939, , , 
1731955649.465995, -9.837775, 0.013168, -0.011073, -0.002222, -0.471991, 0.008691, , , 
1731955649.476028, -9.831639, 0.023044, 0.218172, -0.001950, -0.476518, 0.009998, , , 
1731955649.486087, -9.841815, 0.012719, 0.348356, -0.003070, -0.424525, 0.009686, , , 
1731955649.496086, -9.837326, -0.006434, 0.413299, -0.001670, -0.363821, 0.009914, , , 
1731955649.505653, -9.828497, 0.007781, 0.397288, -0.004516, -0.299830, 0.008125, , , 
1731955649.516053, -9.827001, 0.027833, 0.214431, -0.004601, -0.283975, 0.008047, , , 
1731955649.526019, -9.841216, 0.034866, 0.183605, -0.009986, -0.323359, 0.009375, , , 
1731955649.536023, -9.815479, 0.024840, 0.302418, -0.031795, -0.349990, 0.009691, , , 
1731955649.546079, -9.840917, -0.031424, 0.460435, -0.065594, -0.332936, 0.010696, , , 
1731955649.556079, -9.816077, -0.031873, 0.574459, -0.148585, -0.264187, 0.012094, , , 
1731955649.565914, -9.844359, 0.032771, 0.458041, -0.178847, -0.240202, 0.015673, , , 
1731955649.576025, -9.827001, 0.044293, 0.526275, -0.199009, -0.223880, 0.013295, , , 
1731955649.586032, -9.822512, 0.003142, 0.492457, -0.190849, -0.214916, 0.013628, , , 
1731955649.596090, -9.832238, 0.078709, 0.473753, -0.198663, -0.210007, 0.013305, , , 
1731955649.606017, -9.824008, 0.002993, 0.407463, -0.186067, -0.231759, 0.016525, , , 
1731955649.615863, -9.825654, 0.015113, 0.427515, -0.164565, -0.263238, 0.016407, , , 
1731955649.625791, -9.815179, 0.051775, 0.527323, -0.152240, -0.293312, 0.016113, , , 
1731955649.636030, -9.812636, 0.013916, 0.727837, -0.163287, -0.280028, 0.017660, , , 
1731955649.646090, -9.816376, 0.000898, 0.939874, -0.213205, -0.198036, 0.017905, , , 
1731955649.656022, -9.814431, -0.003891, 0.846201, -0.247110, -0.106810, 0.017817, , , 
1731955649.665830, -9.821913, 0.036811, 0.734122, -0.284270, -0.043603, 0.022210, , , 
1731955649.676038, -9.830293, 0.069282, 0.502034, -0.301913, -0.048116, 0.015667, , , 
1731955649.686066, -9.830891, 0.036512, 0.294636, -0.246483, -0.150563, 0.020670, , , 
1731955649.696093, -9.817574, 0.046088, 0.440234, -0.183653, -0.248895, 0.016376, , , 
1731955649.706025, -9.809493, 0.030975, 0.588375, -0.132271, -0.308992, 0.015481, , , 
1731955649.715701, -9.816526, 0.001646, 0.932392, -0.123311, -0.287823, 0.015123, , , 
1731955649.726085, -9.818172, 0.022745, 1.053299, -0.158457, -0.190662, 0.019144, , , 
1731955649.736029, -9.820117, 0.027234, 1.109114, -0.201007, -0.073803, 0.016995, , , 
1731955649.746097, -9.802909, 0.006734, 0.852934, -0.215735, -0.002125, 0.014134, , , 
1731955649.756020, -9.811588, 0.030376, 0.681899, -0.149044, -0.033329, 0.011715, , , 
1731955649.765658, -9.819668, 0.036362, 0.787692, -0.136370, -0.025748, 0.009857, , , 
1731955649.776020, -9.799168, 0.033668, 0.585831, -0.087396, -0.071685, 0.007349, , , 
1731955649.786022, -9.819668, 0.081104, 0.714520, -0.033015, -0.116101, 0.005004, , , 
1731955649.796019, -9.798719, 0.045789, 0.836773, -0.006024, -0.111599, 0.003436, , , 
1731955649.806052, -9.795278, 0.012570, 0.870592, -0.001000, -0.097523, 0.001601, , , 
1731955649.815529, -9.806500, 0.026785, 0.915333, -0.002598, -0.082825, 0.001597, , , 
1731955649.826102, -9.813384, 0.050578, 0.968305, -0.002873, -0.039897, -0.000302, , , 
1731955649.836086, -9.809792, 0.043245, 0.937779, -0.003464, 0.002712, -0.000813, , , 
1731955649.845444, -9.813234, 0.032022, 0.949600, -0.004635, 0.045665, -0.003614, , , 
1731955649.856036, -9.805154, 0.025438, 0.916381, -0.004696, 0.083266, -0.003946, , , 
1731955649.865443, -9.800216, 0.023194, 0.784400, -0.002805, 0.090836, -0.004795, , , 
1731955649.876031, -9.815479, 0.026785, 0.774674, -0.002547, 0.072538, -0.004695, , , 
1731955649.886030, -9.801263, -0.007931, 0.871190, -0.000632, 0.087343, -0.005236, , , 
1731955649.896058, -9.795577, -0.030975, 0.803105, 0.009599, 0.093143, -0.004597, , , 
1731955649.906060, -9.817873, 0.102352, 0.769437, 0.010713, 0.102760, -0.005662, , , 
1731955649.915429, -9.824906, 0.022296, 0.784251, 0.013563, 0.104897, -0.005845, , , 
1731955649.926021, -9.807398, 0.032172, 0.789189, 0.009441, 0.115299, -0.006442, , , 
1731955649.936040, -9.806351, -0.019154, 0.736217, 0.021520, 0.105060, -0.004985, , , 
1731955649.946047, -9.805902, -0.068235, 0.742352, 0.033914, 0.094920, -0.004122, , , 
1731955649.956013, -9.810690, -0.109834, 0.644938, 0.057220, 0.049571, -0.007009, , , 
1731955649.965268, -9.799318, -0.175076, 0.766294, 0.085771, 0.006707, -0.008676, , , 
1731955649.976033, -9.778518, -0.131980, 1.021576, 0.062351, -0.019644, -0.003345, , , 
1731955649.986060, -9.797971, -0.067337, 0.821959, 0.039856, -0.000807, -0.000964, , , 
1731955649.996013, -9.835829, -0.071826, 0.677409, 0.042686, -0.029774, -0.002149, , , 
1731955650.006093, -9.803358, 0.080355, 0.530166, 0.068016, -0.043945, -0.002478, , , 
1731955650.015199, -9.835680, 0.162207, 0.562188, 0.099381, -0.042017, -0.008528, , , 
1731955650.026097, -9.829993, 0.083348, 0.711228, 0.115820, -0.038545, -0.007157, , , 
1731955650.036021, -9.822512, 0.121057, 0.709282, 0.111377, 0.012748, -0.008196, , , 
1731955650.046086, -9.810690, 0.023643, 0.785298, 0.141011, 0.005021, -0.009237, , , 
1731955650.056022, -9.803059, -0.035913, 0.954688, 0.150069, 0.003103, -0.012916, , , 
1731955650.065099, -9.749040, -0.286556, 1.244386, 0.129611, -0.002646, -0.011399, , , 
1731955650.075838, -9.699809, -0.259921, 1.509395, 0.075178, -0.063544, 0.001494, , , 
1731955650.086093, -9.735123, -0.064494, 1.446846, 0.029198, -0.114112, 0.008191, , , 
1731955650.096089, -9.873688, 0.072874, 0.903362, -0.020989, -0.055356, 0.008758, , , 
1731955650.106016, -9.753978, 0.086790, 0.667384, -0.010098, -0.019247, 0.007520, , , 
1731955650.115268, -9.846154, 0.173280, 0.876427, 0.009073, -0.035727, 0.005150, , , 
1731955650.126023, -9.769989, 0.108038, 1.024569, 0.014563, -0.067437, 0.009017, , , 
1731955650.136095, -9.711032, 0.025289, 1.161786, -0.005541, -0.053431, 0.017170, , , 
1731955650.146016, -9.780015, 0.036661, 1.240795, -0.019548, -0.078625, 0.005882, , , 
1731955650.156017, -9.782858, 0.056413, 1.423503, -0.071582, -0.046453, 0.016660, , , 
1731955650.166009, -9.444677, -0.139462, 1.700482, -0.136734, -0.152175, 0.030002, , , 
1731955650.175553, -9.844957, 0.286706, 1.408090, -0.202014, -0.099671, 0.048601, , , 
1731955650.186045, -9.987861, 0.517896, 1.276259, -0.282680, -0.081405, 0.026340, , , 
1731955650.196011, -9.761908, 0.067636, 0.884957, -0.266669, -0.112331, 0.028876, , , 
1731955650.205135, -9.877877, 0.324115, 0.828094, -0.251868, -0.050308, 0.021678, , , 
1731955650.215085, -9.769241, 0.191386, 1.066318, -0.230569, -0.058779, 0.017254, , , 
1731955650.225517, -9.794679, 0.138564, 1.140538, -0.235299, -0.058718, 0.015111, , , 
1731955650.236076, -9.791537, 0.179415, 1.032649, -0.235765, -0.047931, 0.017121, , , 
1731955650.246011, -9.751134, 0.059705, 1.035193, -0.232673, 0.005518, 0.017018, , , 
1731955650.256023, -9.765051, 0.029329, 1.397166, -0.183839, -0.128655, 0.023962, , , 
1731955650.265822, -9.713725, 0.022296, 1.441908, -0.199794, -0.157448, 0.021654, , , 
1731955650.276096, -9.723451, -0.024690, 1.422305, -0.220199, -0.238344, 0.014860, , , 
1731955650.286115, -9.802610, -0.094721, 1.106570, -0.225969, -0.265826, 0.021493, , , 
1731955650.296012, -9.801113, 0.113725, 0.813729, -0.208022, -0.241363, 0.019886, , , 
1731955650.306014, -9.824906, 0.265307, 0.688034, -0.167049, -0.189590, 0.017570, , , 
1731955650.316041, -9.893290, 0.108637, 0.550367, -0.143649, -0.163783, 0.009122, , , 
1731955650.326015, -9.829395, -0.070928, 0.462679, -0.094621, -0.189893, 0.018063, , , 
1731955650.336042, -9.813084, 0.059855, 0.881515, -0.074702, -0.155262, 0.003272, , , 
1731955650.346029, -9.837026, 0.012420, 1.164031, -0.036905, -0.156224, -0.003175, , , 
1731955650.356014, -9.662549, 0.075866, 1.358709, -0.036900, -0.157187, 0.003656, , , 
1731955650.365773, -9.833884, 0.091279, 1.208473, -0.051273, -0.132284, 0.001659, , , 
1731955650.375569, -9.883264, 0.059406, 0.942118, -0.052479, -0.074161, -0.000051, , , 
1731955650.385617, -9.710134, 0.190938, 1.092953, -0.033548, -0.072441, 0.000657, , , 
1731955650.396012, -9.797522, 0.247650, 1.251569, -0.031818, -0.110547, -0.007468, , , 
1731955650.406026, -9.835380, 0.127491, 0.984167, -0.040111, -0.054106, -0.008738, , , 
1731955650.416015, -9.661950, -0.131681, 1.099537, -0.051888, -0.042883, -0.000413, , , 
1731955650.426013, -9.860220, 0.014216, 1.079785, -0.074331, 0.008123, -0.007392, , , 
1731955650.436039, -9.759065, 0.180313, 1.148319, -0.099598, -0.013804, 0.001796, , , 
1731955650.446020, -9.658509, 0.110732, 1.375020, -0.101516, -0.092898, 0.013775, , , 
1731955650.456054, -9.832088, 0.022895, 1.294515, -0.118389, -0.066391, 0.010607, , , 
1731955650.465768, -9.700557, 0.000000, 1.391330, -0.125061, -0.030584, -0.001457, , , 
1731955650.475236, -9.795128, -0.002245, 1.341950, -0.139822, 0.036691, 0.006642, , , 
1731955650.486094, -9.709236, -0.017358, 1.212813, -0.124747, 0.048328, 0.011413, , , 
1731955650.496071, -9.766547, -0.066439, 1.264288, -0.127634, 0.058928, 0.006756, , , 
1731955650.505178, -9.797522, -0.051326, 1.293168, -0.105148, 0.035763, -0.000830, , , 
1731955650.515767, -9.744700, 0.052523, 1.183334, -0.109026, 0.070867, 0.009000, , , 
1731955650.526014, -9.780164, -0.030825, 1.085022, -0.064405, 0.077245, -0.005102, , , 
1731955650.535844, -9.744101, -0.083199, 1.043722, -0.043708, 0.103703, 0.008971, , , 
1731955650.546021, -9.766098, -0.004938, 0.970549, 0.011845, 0.122770, -0.012754, , , 
