loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-11-13 15:02:42.677 +0100,21,69241.45131175,-0.0076751708984375,-0.0280303955078125,-0.999114990234375,69241.44260675,0.0006524744676426053,-0.0007411577389575541,-0.001533714472316206,69241.45363675001,323.3750610351562,-217.8462371826172,-158.9146270751953
2024-11-13 15:02:42.687 +0100,22,69241.46125875,-0.008392333984375,-0.0276031494140625,-0.998382568359375,69241.45255475001,0.0002972087822854519,-0.0008239820599555969,0.0002972087822854519,69241.46391975001,323.2000122070312,-217.8774108886719,-158.970458984375
2024-11-13 15:02:42.697 +0100,23,69241.47120675001,-0.0070037841796875,-0.026763916015625,-1.0001220703125,69241.46250175001,-0.0003462109307292849,-0.002069276059046388,-0.0008428904693573713,69241.47420275,323.2973937988281,-217.8400268554688,-159.1996154785156
2024-11-13 15:02:42.707 +0100,24,69241.48115475,-0.007781982421875,-0.027191162109375,-1.001388549804688,69241.47244975,0.001522262813523412,-0.003977164626121521,-0.001335841603577137,69241.47420275,323.2973937988281,-217.8400268554688,-159.1996154785156
2024-11-13 15:02:42.717 +0100,25,69241.49110175,-0.0077056884765625,-0.02642822265625,-1.000320434570312,69241.48239775001,0.0004644552827812731,-0.002573945093899965,4.580636959872209e-05,69241.48448575,323.1809692382812,-217.9830017089844,-158.8719329833984
2024-11-13 15:02:42.732 +0100,26,69241.50104975,-0.0089111328125,-0.0264434814453125,-0.999176025390625,69241.49234475,0.001170192961581051,-0.0010072075529024,-2.396845047769602e-06,69241.49476875001,323.3206176757812,-217.6908874511719,-158.887451171875
2024-11-13 15:02:42.736 +0100,27,69241.51099675,-0.008056640625,-0.0261688232421875,-0.9994964599609375,69241.50229275001,0.00114968663547188,-0.001953162252902985,-0.0003914846747647971,69241.50505175001,323.2152709960938,-218.1420440673828,-159.2286529541016
2024-11-13 15:02:42.746 +0100,28,69241.52094475001,-0.007049560546875,-0.0278167724609375,-0.9986572265625,69241.51223975001,0.001886849640868604,-0.003608050523325801,-0.002857305575162172,69241.51533475,323.289306640625,-217.8388671875,-159.0635528564453
2024-11-13 15:02:42.756 +0100,29,69241.53089275,-0.00811767578125,-0.0272216796875,-0.998779296875,69241.52218775,-0.0004492752777878195,-0.002741724252700806,-0.001572862965986133,69241.52561775,323.2366943359375,-217.9931335449219,-158.9749603271484
2024-11-13 15:02:42.766 +0100,30,69241.54083975,-0.00775146484375,-0.0269622802734375,-0.998077392578125,69241.53213575001,0.003647731617093086,-0.003289270214736462,-0.004583566449582577,69241.53590175,323.2749633789062,-217.7680206298828,-159.0992279052734
2024-11-13 15:02:42.776 +0100,31,69241.55078775001,-0.0069427490234375,-0.02825927734375,-1.000701904296875,69241.54208275001,-3.302319601061754e-05,-0.004407797940075397,0.0009403621661476791,69241.54618575,323.2092895507812,-217.8898620605469,-159.0367431640625
2024-11-13 15:02:42.786 +0100,32,69241.56073575,-0.0074310302734375,-0.0272369384765625,-1.001968383789062,69241.55203075,0.0008964200387708843,-0.002673813607543707,-0.0007294398383237422,69241.55646875,323.180908203125,-217.8757171630859,-159.0492858886719
2024-11-13 15:02:42.797 +0100,33,69241.57068275001,-0.0072021484375,-0.02667236328125,-0.999603271484375,69241.56197875,0.0007267766632139683,-0.005478921346366405,-0.001192563562653959,69241.56675075,323.0937194824219,-217.9992218017578,-159.1139526367188
2024-11-13 15:02:42.806 +0100,34,69241.58063075,-0.008209228515625,-0.02685546875,-0.9987030029296875,69241.57192575,0.003410710487514734,-0.003330815583467484,-0.001631985069252551,69241.57703475001,323.2264099121094,-217.8395843505859,-159.1669464111328
2024-11-13 15:02:42.816 +0100,35,69241.59057775,-0.008056640625,-0.0267791748046875,-1.000640869140625,69241.58187375001,0.004765992984175682,-0.003780623432248831,-0.00182160222902894,69241.58731875001,323.3978576660156,-217.8321075439453,-159.1129150390625
2024-11-13 15:02:42.826 +0100,36,69241.60052575001,-0.0070343017578125,-0.028106689453125,-1.000137329101562,69241.59182075001,-0.0002918824611697346,-0.002079928759485483,-0.000874582096002996,69241.59760075,323.2785034179688,-217.9709625244141,-158.99169921875
2024-11-13 15:02:42.836 +0100,37,69241.61047375,-0.006103515625,-0.0263824462890625,-0.99908447265625,69241.60176875,0.002443716628476977,-0.002649578964337707,-0.0006138586322776973,69241.60788475,323.5234069824219,-217.8491363525391,-159.02490234375
2024-11-13 15:02:42.851 +0100,38,69241.62042075,-0.0067596435546875,-0.0266571044921875,-0.99688720703125,69241.61171675001,0.001996838254854083,-0.003087668912485242,-0.0006612628931179643,69241.61816775,323.2437744140625,-217.8305969238281,-159.1286926269531
2024-11-13 15:02:42.856 +0100,39,69241.63036875,-0.0077362060546875,-0.0266876220703125,-0.9981842041015625,69241.62166375,0.0005944175645709038,-0.002658101031556726,-0.001581118674948812,69241.62844975,323.4111938476562,-217.9419097900391,-159.0523986816406
2024-11-13 15:02:42.866 +0100,40,69241.64031675001,-0.0064697265625,-0.028106689453125,-1.001388549804688,69241.63161175001,0.001989913871511817,-0.00112944666761905,-7.962851668708026e-05,69241.63873375001,323.3219604492188,-217.8805389404297,-158.8752288818359
2024-11-13 15:02:42.876 +0100,41,69241.65026375001,-0.00726318359375,-0.0277252197265625,-1.000457763671875,69241.64155975,0.0006045375484973192,-0.0006897587445564568,-0.002060221508145332,69241.64901675,323.381591796875,-217.9133911132812,-159.1753540039062
2024-11-13 15:02:42.886 +0100,42,69241.66021175,-0.006011962890625,-0.0284271240234375,-0.9998016357421875,69241.65150675,-0.0003616572648752481,-0.001666872529312968,0.0005328985280357301,69241.65929975,323.2498474121094,-217.8676300048828,-159.1387481689453
2024-11-13 15:02:42.896 +0100,43,69241.67015875,-0.0073699951171875,-0.0280303955078125,-1.001129150390625,69241.66145475001,-0.0001848233805503696,-0.003528155852109194,9.321063771494664e-06,69241.66958175,323.3377075195312,-218.0327911376953,-158.9290466308594
2024-11-13 15:02:42.906 +0100,44,69241.68010675001,-0.007171630859375,-0.0267333984375,-1.000701904296875,69241.67140175001,0.002454102970659733,-0.00247993553057313,-0.001543568097986281,69241.67986375,323.3050537109375,-217.8725128173828,-158.9598693847656
2024-11-13 15:02:42.916 +0100,45,69241.690055,-0.0095367431640625,-0.0267791748046875,-0.9985504150390625,69241.69129800001,0.001997370738536119,-0.00241655227728188,0.0008964200387708843,69241.690147,323.2945861816406,-217.8785400390625,-158.9864349365234
