loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-10-16 18:49:08.804 +0200,268,812819.2818527917,0.002197265625,-0.024749755859375,-1.000946044921875,812819.2806097917,0.001010137028060853,-0.001604820834472775,-0.0005736448802053928,812819.2824337917,298.8871765136719,-225.1611785888672,-215.1002349853516
2024-10-16 18:49:08.805 +0200,269,812819.2918017918,0.002227783203125,-0.025970458984375,-0.9996337890625,812819.2905587917,0.001336640561930835,-0.002154231071472168,-0.0006274407496675849,812819.2927117917,298.7515258789062,-225.0690002441406,-214.8526611328125
2024-10-16 18:49:08.815 +0200,270,812819.3017507917,0.002471923828125,-0.0258331298828125,-1.000350952148438,812819.3005077917,0.0006064017652533948,-0.002177400514483452,-0.002649578964337707,812819.3029907917,298.8826599121094,-225.1476898193359,-215.1200256347656
2024-10-16 18:49:08.825 +0200,271,812819.3116997917,0.0025482177734375,-0.0256805419921875,-0.999114990234375,812819.3104567917,-0.0003760383406188339,-0.002076200442388654,-0.0003715109778568149,812819.3132687918,298.8020629882812,-225.2042694091797,-214.8431854248047
2024-10-16 18:49:08.835 +0200,272,812819.3216487917,0.004608154296875,-0.0242767333984375,-0.9996185302734375,812819.3204057917,0.001945705502294004,0.000806138850748539,-0.002960902405902743,812819.3235477917,298.969482421875,-225.04150390625,-214.9346008300781
2024-10-16 18:49:08.845 +0200,273,812819.3315977918,0.0012969970703125,-0.0244293212890625,-0.99884033203125,812819.3303547917,0.001315335277467966,-0.001335309003479779,-0.002458630362525582,812819.3235477917,298.969482421875,-225.04150390625,-214.9346008300781
2024-10-16 18:49:08.863 +0200,274,812819.3415467917,0.0023040771484375,-0.02362060546875,-1.000473022460938,812819.3403037917,-6.444849714171141e-05,-0.0005672533297911286,-0.002114549977704883,812819.3338257917,298.9649353027344,-225.1275177001953,-214.6027984619141
2024-10-16 18:49:08.865 +0200,275,812819.3514957917,0.001556396484375,-0.023193359375,-0.9987335205078125,812819.3502527918,0.001662345137447119,-0.003514840034767985,-0.001418399624526501,812819.3441037918,298.7783203125,-225.1437377929688,-214.7965240478516
2024-10-16 18:49:08.875 +0200,276,812819.3614447917,0.0024261474609375,-0.0244140625,-0.9976959228515625,812819.3602017917,0.000937166390940547,-0.0001661812566453591,-0.0004426173691172153,812819.3543817917,298.9364318847656,-224.9727478027344,-214.6884002685547
2024-10-16 18:49:08.885 +0200,277,812819.3713937917,0.0026702880859375,-0.0252838134765625,-0.99884033203125,812819.3701507917,0.0005779059720225632,-0.0005832322640344501,-0.001238369848579168,812819.3646597917,299.01806640625,-224.9402618408203,-214.9585723876953
